source_crop_id,source_split,source_image_id,source_image_path,annotation_id,label,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,crop_width,crop_height,padding,source_crop_path
DJI_20250911105216_0232_V__1152,val,DJI_20250911105216_0232_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105216_0232_V.jpg,1152,isoladores,2540.9,1218.0,33.1,212.9,7046.99,162,341,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105216_0232_V__1152__isoladores.png
DJI_20250911105216_0232_V__1153,val,DJI_20250911105216_0232_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105216_0232_V.jpg,1153,isoladores,2861.87,841.6,34.8,202.1,7033.08,164,331,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105216_0232_V__1153__isoladores.png
DJI_20250911105216_0232_V__1154,val,DJI_20250911105216_0232_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105216_0232_V.jpg,1154,isoladores,2717.0,1037.2,30.0,205.1,6153.0,158,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105216_0232_V__1154__isoladores.png
DJI_20250911105217_0233_V__1157,val,DJI_20250911105217_0233_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105217_0233_V.jpg,1157,isoladores,2535.0,1219.0,36.0,211.0,7596.0,164,339,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105217_0233_V__1157__isoladores.png
DJI_20250911105217_0233_V__1158,val,DJI_20250911105217_0233_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105217_0233_V.jpg,1158,isoladores,2865.0,840.0,33.0,205.6,6784.8,161,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105217_0233_V__1158__isoladores.png
DJI_20250911105217_0233_V__1159,val,DJI_20250911105217_0233_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105217_0233_V.jpg,1159,isoladores,2718.0,1038.0,31.0,204.0,6324.0,159,332,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105217_0233_V__1159__isoladores.png
DJI_20250911105217_0234_V__1160,val,DJI_20250911105217_0234_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105217_0234_V.jpg,1160,isoladores,2870.0,842.9,33.9,204.1,6918.99,162,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105217_0234_V__1160__isoladores.png
DJI_20250911105217_0234_V__1161,val,DJI_20250911105217_0234_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105217_0234_V.jpg,1161,isoladores,2716.0,1035.76,33.0,207.52,6848.16,161,337,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105217_0234_V__1161__isoladores.png
DJI_20250911105217_0234_V__1164,val,DJI_20250911105217_0234_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105217_0234_V.jpg,1164,isoladores,2528.0,1216.0,36.0,213.0,7668.0,164,341,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105217_0234_V__1164__isoladores.png
DJI_20250911105218_0235_V__1165,val,DJI_20250911105218_0235_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105218_0235_V.jpg,1165,isoladores,2524.75,1213.9,35.0,212.47,7436.45,164,342,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105218_0235_V__1165__isoladores.png
DJI_20250911105218_0235_V__1166,val,DJI_20250911105218_0235_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105218_0235_V.jpg,1166,isoladores,2873.8,840.6,38.11,204.2,7782.06,167,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105218_0235_V__1166__isoladores.png
DJI_20250911105218_0235_V__1169,val,DJI_20250911105218_0235_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105218_0235_V.jpg,1169,isoladores,2716.0,1037.6,31.9,203.5,6491.65,160,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105218_0235_V__1169__isoladores.png
DJI_20250911105219_0236_V__1171,val,DJI_20250911105219_0236_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105219_0236_V.jpg,1171,isoladores,2518.9,1207.0,33.2,214.0,7104.8,163,342,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105219_0236_V__1171__isoladores.png
DJI_20250911105219_0236_V__1172,val,DJI_20250911105219_0236_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105219_0236_V.jpg,1172,isoladores,2714.0,1035.52,33.0,202.98,6698.34,161,332,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105219_0236_V__1172__isoladores.png
DJI_20250911105219_0236_V__1173,val,DJI_20250911105219_0236_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105219_0236_V.jpg,1173,isoladores,2873.1,842.2,33.7,200.57,6759.21,162,329,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105219_0236_V__1173__isoladores.png
DJI_20250911105219_0237_V__1175,val,DJI_20250911105219_0237_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105219_0237_V.jpg,1175,isoladores,2710.95,1031.6,33.0,209.67,6919.11,162,339,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105219_0237_V__1175__isoladores.png
DJI_20250911105219_0237_V__1178,val,DJI_20250911105219_0237_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105219_0237_V.jpg,1178,isoladores,2511.0,1208.7,35.0,210.3,7360.5,163,339,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105219_0237_V__1178__isoladores.png
DJI_20250911105219_0237_V__1179,val,DJI_20250911105219_0237_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105219_0237_V.jpg,1179,isoladores,2877.7,843.9,33.6,198.46,6668.26,163,328,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105219_0237_V__1179__isoladores.png
DJI_20250911105220_0238_V__1180,val,DJI_20250911105220_0238_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105220_0238_V.jpg,1180,isoladores,2712.3,1030.7,31.0,208.6,6466.6,160,338,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105220_0238_V__1180__isoladores.png
DJI_20250911105220_0238_V__1181,val,DJI_20250911105220_0238_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105220_0238_V.jpg,1181,isoladores,2508.08,1201.82,34.0,215.88,7339.92,163,345,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105220_0238_V__1181__isoladores.png
DJI_20250911105220_0238_V__1184,val,DJI_20250911105220_0238_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105220_0238_V.jpg,1184,isoladores,2879.7,841.1,36.3,201.15,7301.74,165,330,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105220_0238_V__1184__isoladores.png
DJI_20250911105221_0239_V__1187,val,DJI_20250911105221_0239_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105221_0239_V.jpg,1187,isoladores,2715.75,1030.38,31.0,204.32,6333.92,160,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105221_0239_V__1187__isoladores.png
DJI_20250911105221_0239_V__1188,val,DJI_20250911105221_0239_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105221_0239_V.jpg,1188,isoladores,2507.0,1199.97,32.5,215.0,6987.5,161,344,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105221_0239_V__1188__isoladores.png
DJI_20250911105221_0239_V__1189,val,DJI_20250911105221_0239_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105221_0239_V.jpg,1189,isoladores,2886.9,843.23,34.1,201.17,6859.9,163,330,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105221_0239_V__1189__isoladores.png
DJI_20250911105221_0240_V__1191,val,DJI_20250911105221_0240_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105221_0240_V.jpg,1191,isoladores,2713.13,1029.4,33.0,205.13,6769.29,162,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105221_0240_V__1191__isoladores.png
DJI_20250911105221_0240_V__1193,val,DJI_20250911105221_0240_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105221_0240_V.jpg,1193,isoladores,2502.3,1191.01,36.66,218.89,8024.51,165,347,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105221_0240_V__1193__isoladores.png
DJI_20250911105221_0240_V__1194,val,DJI_20250911105221_0240_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105221_0240_V.jpg,1194,isoladores,2889.8,842.0,33.2,201.1,6676.52,162,330,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105221_0240_V__1194__isoladores.png
DJI_20250911105222_0241_V__1196,val,DJI_20250911105222_0241_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105222_0241_V.jpg,1196,isoladores,2715.0,1030.0,30.0,204.4,6132.0,158,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105222_0241_V__1196__isoladores.png
DJI_20250911105222_0241_V__1197,val,DJI_20250911105222_0241_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105222_0241_V.jpg,1197,isoladores,2892.88,845.9,35.72,197.94,7070.42,165,327,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105222_0241_V__1197__isoladores.png
DJI_20250911105222_0241_V__1198,val,DJI_20250911105222_0241_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105222_0241_V.jpg,1198,isoladores,2496.0,1198.7,36.1,209.3,7555.73,165,338,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105222_0241_V__1198__isoladores.png
DJI_20250911105223_0242_V__1200,val,DJI_20250911105223_0242_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105223_0242_V.jpg,1200,isoladores,2901.7,850.0,31.5,195.8,6167.7,161,324,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105223_0242_V__1200__isoladores.png
DJI_20250911105223_0242_V__1201,val,DJI_20250911105223_0242_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105223_0242_V.jpg,1201,isoladores,2717.0,1030.6,30.0,203.9,6117.0,158,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105223_0242_V__1201__isoladores.png
DJI_20250911105223_0242_V__1203,val,DJI_20250911105223_0242_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105223_0242_V.jpg,1203,isoladores,2492.0,1198.0,35.1,209.7,7360.47,164,338,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105223_0242_V__1203__isoladores.png
DJI_20250911105224_0243_V__1205,val,DJI_20250911105224_0243_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105224_0243_V.jpg,1205,isoladores,2903.0,848.5,31.97,199.08,6364.59,160,328,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105224_0243_V__1205__isoladores.png
DJI_20250911105224_0243_V__1206,val,DJI_20250911105224_0243_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105224_0243_V.jpg,1206,isoladores,2489.7,1194.4,32.3,214.1,6915.43,161,343,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105224_0243_V__1206__isoladores.png
DJI_20250911105224_0243_V__1209,val,DJI_20250911105224_0243_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105224_0243_V.jpg,1209,isoladores,2713.48,1029.43,32.0,202.27,6472.64,161,331,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105224_0243_V__1209__isoladores.png
DJI_20250911105224_0244_V__1211,val,DJI_20250911105224_0244_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105224_0244_V.jpg,1211,isoladores,2485.3,1190.08,30.7,212.22,6515.15,159,341,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105224_0244_V__1211__isoladores.png
DJI_20250911105224_0244_V__1212,val,DJI_20250911105224_0244_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105224_0244_V.jpg,1212,isoladores,2902.6,847.98,32.8,201.02,6593.46,162,330,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105224_0244_V__1212__isoladores.png
DJI_20250911105224_0244_V__1213,val,DJI_20250911105224_0244_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105224_0244_V.jpg,1213,isoladores,2711.5,1030.0,32.0,202.5,6480.0,161,331,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105224_0244_V__1213__isoladores.png
DJI_20250911105225_0245_V__1215,val,DJI_20250911105225_0245_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105225_0245_V.jpg,1215,isoladores,2905.0,848.2,33.5,199.9,6696.65,162,329,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105225_0245_V__1215__isoladores.png
DJI_20250911105225_0245_V__1216,val,DJI_20250911105225_0245_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105225_0245_V.jpg,1216,isoladores,2710.0,1031.0,33.0,199.4,6580.2,161,328,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105225_0245_V__1216__isoladores.png
DJI_20250911105225_0245_V__1217,val,DJI_20250911105225_0245_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105225_0245_V.jpg,1217,isoladores,2479.8,1185.0,32.8,216.9,7114.32,162,345,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105225_0245_V__1217__isoladores.png
DJI_20250911105226_0246_V__1221,val,DJI_20250911105226_0246_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105226_0246_V.jpg,1221,isoladores,2711.0,1027.0,32.0,197.0,6304.0,160,325,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105226_0246_V__1221__isoladores.png
DJI_20250911105226_0246_V__1222,val,DJI_20250911105226_0246_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105226_0246_V.jpg,1222,isoladores,2473.0,1188.6,36.0,206.4,7430.4,164,335,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105226_0246_V__1222__isoladores.png
DJI_20250911105226_0246_V__1223,val,DJI_20250911105226_0246_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105226_0246_V.jpg,1223,isoladores,2910.8,850.0,34.2,199.2,6812.64,163,328,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105226_0246_V__1223__isoladores.png
DJI_20250911105226_0247_V__1225,val,DJI_20250911105226_0247_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105226_0247_V.jpg,1225,isoladores,2470.24,1179.9,38.0,219.02,8322.76,167,348,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105226_0247_V__1225__isoladores.png
DJI_20250911105226_0247_V__1227,val,DJI_20250911105226_0247_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105226_0247_V.jpg,1227,isoladores,2913.2,850.8,32.61,197.8,6450.26,161,327,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105226_0247_V__1227__isoladores.png
DJI_20250911105226_0247_V__1229,val,DJI_20250911105226_0247_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105226_0247_V.jpg,1229,isoladores,2711.0,1029.2,33.0,203.58,6718.14,161,332,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105226_0247_V__1229__isoladores.png
DJI_20250911105227_0248_V__1232,val,DJI_20250911105227_0248_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105227_0248_V.jpg,1232,isoladores,2916.19,849.8,34.0,201.84,6862.56,163,331,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105227_0248_V__1232__isoladores.png
DJI_20250911105227_0248_V__1233,val,DJI_20250911105227_0248_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105227_0248_V.jpg,1233,isoladores,2709.0,1023.8,36.0,210.2,7567.2,164,339,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105227_0248_V__1233__isoladores.png
DJI_20250911105227_0248_V__1234,val,DJI_20250911105227_0248_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105227_0248_V.jpg,1234,isoladores,2465.66,1175.51,36.0,219.49,7901.64,165,348,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105227_0248_V__1234__isoladores.png
DJI_20250911105228_0249_V__1235,val,DJI_20250911105228_0249_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105228_0249_V.jpg,1235,isoladores,2461.08,1181.1,38.0,212.08,8059.04,167,341,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105228_0249_V__1235__isoladores.png
DJI_20250911105228_0249_V__1238,val,DJI_20250911105228_0249_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105228_0249_V.jpg,1238,isoladores,2711.0,1031.0,34.0,200.0,6800.0,162,328,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105228_0249_V__1238__isoladores.png
DJI_20250911105228_0249_V__1239,val,DJI_20250911105228_0249_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105228_0249_V.jpg,1239,isoladores,2918.84,854.9,34.16,197.58,6749.33,163,327,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105228_0249_V__1239__isoladores.png
DJI_20250911105228_0250_V__1241,val,DJI_20250911105228_0250_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105228_0250_V.jpg,1241,isoladores,2923.5,855.62,37.36,196.18,7329.28,166,325,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105228_0250_V__1241__isoladores.png
DJI_20250911105228_0250_V__1242,val,DJI_20250911105228_0250_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105228_0250_V.jpg,1242,isoladores,2711.0,1030.0,33.0,197.4,6514.2,161,326,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105228_0250_V__1242__isoladores.png
DJI_20250911105228_0250_V__1243,val,DJI_20250911105228_0250_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105228_0250_V.jpg,1243,isoladores,2460.26,1177.43,33.4,214.0,7147.6,162,343,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105228_0250_V__1243__isoladores.png
DJI_20250911105229_0251_V__1245,val,DJI_20250911105229_0251_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105229_0251_V.jpg,1245,isoladores,2457.25,1172.62,36.0,215.0,7740.0,165,344,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105229_0251_V__1245__isoladores.png
DJI_20250911105229_0251_V__1247,val,DJI_20250911105229_0251_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105229_0251_V.jpg,1247,isoladores,2926.38,850.6,37.72,200.4,7559.09,167,329,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105229_0251_V__1247__isoladores.png
DJI_20250911105229_0251_V__1248,val,DJI_20250911105229_0251_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105229_0251_V.jpg,1248,isoladores,2709.88,1017.37,35.0,211.0,7385.0,164,340,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105229_0251_V__1248__isoladores.png
